,text,label,hashtag_cnt
6220,Sepang Blue @user #R8 V10 at #AudiExpo. : @user #WantAnR8 @ Griot's Garage Flagship Retail…,18,3.0
6221,Mama and baby #deer on the #trail Baby was off to the left #trailride #horsebackriding…,1,4.0
6222,Remember to push yourself today! #gotsouza # #footwork #dig #grind #stayhungry #motivate…,15,7.0
6223,As long as all hearts and minds are clear...#fatandhappy @ Halcyon East Village,2,1.0
6224,Las amo ️ #fighters #Fightdo @ Rock Gym Fitness Center,0,2.0
6225,My #horoscope is #bullshit today Hey y'all! Come through to #mojocafe and jump over that…,16,3.0
6226,Poaching photo booths at weddings when I should be working. #xoxovideo,16,1.0
6227,This week's #WCWClientEdition goes out to @user Lacey recently started coming to me…,9,1.0
6228,"The #OregonCoast is make an imprint on my ️. #makeasplash #100daysofblue @ Yachats Beach, Oregon",0,3.0
6229,"Merci beaucoup @user for my #newchanel5! #love #obsessed @ West Hollywood, California",1,3.0
6230,"Let's get to 3k CLICK THE LINK IN BIO"" (FULL VERSION)#Camden #Grind #NJ2LA #Trained2Go…",4,4.0
6231,It's time for SECONT ONE!!#william #boysandgirls one Hope you guys like it!!Thank you to my…,7,2.0
6232,My Niece and Nephew are growing up too fast! #1stdayofschool…,1,1.0
6233,Happy to see this beauty #deserttrip2016 #beautyallaroundme #lovethisgirl #deserttrip…,13,4.0
6234,Live with a #Grateful heart #GypsetMagazine #GypsetConsciousness #LivingInGratitude…,13,4.0
6235,Shine BRIGHT like a DIAMOND 2017 SPRING • SUMMER COLLECTION • LA FASHION #KōcōBlaq…,7,1.0
6236,@user 's beautiful creation. Showing now @user #iceland #fashionart…,8,2.0
6237,Mood after the show #Itsvon #dance #sing #live #music NEW ALBUM OUT THIS WKND!!! For 10/15/16…,6,5.0
6238,I'm in a zone at Tommy Bahama runway show. #tommybahama #seattle #smgmodels @ Tommy Bahama…,2,3.0
6239,Tonight was soo incredible and full of amazing memories thanks Nancy. # ️ #theregent…,0,2.0
6240,"Each day is a blessing, smiling is my way of showing appreciation #HappyEnding #HappyMorning…",5,2.0
6241,you know what we came to do #tacotuesday #turnttuesday @ San Jose…,6,2.0
6242,Never a dull moment with @user ️ #TNTwehoAtTheAbbey #DragShow #GayBar #MeetMeAtTheAbbey…,0,4.0
6243,Hey Boo. #bootseybellows #wehoflow kaseyreneehartman @ Bootsy Bellows,2,2.0
6244,Just throwback after throwback. #yingyangtwins #thewhispersong @ Wild Buffalo,2,2.0
6245,"Always my WCW . #Mom #Wcw #SweetMom #Beautiful #BeautifulMom #TeamGodIsAble @ Las Vegas, Nevada",1,6.0
6246,it was hilarious #JaredLeto #JaredLetoTodayTBT@JaredLeto presenting the best supporting…,2,2.0
6247,"#tbg @ Sacramento, California",11,1.0
6248,Venice beach skate lyfe. Art. by @user #art #agranheimphotography #skate #skateboard…,18,4.0
6249,Dixie chicks ready to run live at the forum oct 8th 2016 @user #pattymo #pmp…,10,2.0
6250,I think Lucy is pretty convincing... #knottsberryfarm #lucy #witch #halloweencostume @ Knott's…,14,4.0
6251,Just a Casual Night Out in the Town I ️ LA! There's No Place Like Home!! #beautiful…,0,1.0
6252,Hands down one of my favorite spots in PDX.The Hot Hood #FoodPorn #PDXFoodCart…,4,2.0
6253,@user #turnerseattle #schustergroup WALTON LOFTS #SEATTLE cred; @user #ECOWALL…,18,4.0
6254,Were in love with the relaxed vibe of this super cool dining nook by @user #dining…,8,1.0
6255,Today I honor myself for #wcw #chocolatelivesmatter #loveme #selfies #firefamily #lafd…,1,6.0
6256,Ocean Beach #sandiego #sandiego ️ #followmeoninstagram #followmeontwitter #followmeonsnapchat…,0,5.0
6257,#tattered flagstones #fadedglory#election2016 @ Winnemucca Convention Visitor Authority,11,3.0
6258,Just ran across this little gem from Vegas!! Love my #caligirl @ Pub 1842 by Michael Mina -…,2,1.0
6259,When coffee and bikes meet ......#thisismywheelhouse #thewheelhouse #thewheelhousela…,1,3.0
6260,Stick it to the ️Jordan! #sickya #plnupics @ Point Loma Nazarene University,12,2.0
6261,Close up to our cargo pants. Tap link in Bio. jaylatu #BBJDENIM #DENIM #boomboomjeans…,18,3.0
6262,#sillypic #ilovemydog #mypuppy #petcostume Looking good in that…,5,4.0
6263,️️city by the bay #sanfrancisco #California @ Golden Gate Bridge,0,2.0
6264,#dontalkjustlisten by @user #silentsavasana #iamtonearmz @ Red Rock Casino Resort & Spa,18,3.0
6265,VR is coming! Augmented reality is coming! #pubcon #future #mixedreality @ Pubcon Las Vegas,16,3.0
6266,My episode is coming up! Monday @ 7 on MTV! It's so funny. You'll love it #Repost maryjanemtv…,1,1.0
6267,Now I get to relive my engagement every time I visit my favorite #philz (at @user,1,1.0
6268,Happy Wednesday #happywednesday #happiness #smile #smile #life #lifegood #lifestyle…,5,7.0
6269,GOOD MORNING from #onestopnutritionlasvegas ️ Start your day off…,12,1.0
6270,"Give it to me @user highlight in ""Opal"" || #smrbeauty #smrmakeup #smrhighlight…",7,3.0
6271,Searching Style Beach Marina Triangular Bikini #summervibes #instatravel #fashionmiamistyles…,18,3.0
6272,Wednesday Lunch 10/12#newitemalert #kimchiporkbelly serving #sf ️ 11am-2pm @user,0,3.0
6273,Find your niche and #djson1 in it! Base: Matt Lyons : @user Stay tuned for the start date of…,10,1.0
6274,My #wce #mom love this Lady more than words can express! She is a #phenomenalwoman #momjae …,0,4.0
6275,October means nothing without these two homegurlz Celebrating them all month long #RyX…,3,1.0
6276,"""Dream Away Fly Away Sail Away into theSea #dolphinlove #dolphinlover #sandiegoliving…",3,3.0
6277,"#UMC_SF Moonbase... #bellhelmets #bullitt #troublecoffee @ San Francisco, California",11,4.0
6278,#UMC_SF balancing carbs on UMC-029 BMW Kalifornia with superiorboxer #sanfrancisco #hugoeccles…,11,3.0
6279,New build for Mr. D. Vader #UMC_SF #starwars #speeder #empire #hyperscrambler #ducati…,11,6.0
6280,Weapon Dragon Pre Vista Vision... W/ @user @user @user #DOARentals @user,10,1.0
6281,Dumbbell Row #vaporX5intensitygiveaway @user #bodybuilding #bodybuilder #fitness…,4,4.0
6282,Got here in time for the Breakfast Special YAY! 69x11#favoritecoffeeshop#lovecoffee…,5,2.0
6283,Loving the pink napkins and silver napkin ring combination! || : @user #floral…,10,1.0
6284,"Due to popular demand, I have tagged the other person here. Hahahahahahaha #devoutcoffee…",2,1.0
6285,Phoenix said her dolls needed haircuts... #phoenixyolotli #mivida…,2,2.0
6286,I love these sunglasses ️ #celfiè #selfie #sunglasses #cateye #mirrored #allblack…,0,6.0
6287,Because my mom is a babezilla #wcw #madge #mamabear #igotitfrommymama #latinas #guatemalan…,3,6.0
6288,"Nothing better than a golden hour! ️ #venicebeach @ Venice Beach, California",12,1.0
6289,Never a dull moment skin is in #socialsociety #socialskin #glow #signatureglow @ Los Angeles…,7,4.0
6290,Yo #SmackDownLive last night was pretty dope @ SAP Center,6,1.0
6291,Days off be like #solfood #sanrafael #winning @ Sol Food Restaurant,1,3.0
6292,"My lunch date ;) #lovemylife ️, #daddydaughterdate @ Mad Pizza",0,2.0
6293,"""Make time to enjoy the simple things in life."" ️ #strolling @ Wynn Las Vegas",0,1.0
6294,Harry.... @user I H@harry_styles @user #madeintheam #onedirection…,0,2.0
6295,View from the window #vegas #thestrip #lasvegas #wanderlust #montecarlovegas #lasvegasstrip…,1,6.0
6296,Day 144 outta Just Stay focused on the GREEN .. GET YA Money Green Veggies .. #healthlymoney.…,15,1.0
6297,DONE! #wednesday #awesome #day #twelveskip #humpday #lasvegas #teamwork #dream #directsales…,5,9.0
6298,Good morning... davidjonathanphotography #sebastianaisabella #seattle #fashion #furniturestore…,0,4.0
6299,Hollywood hills with that little sign thing in the distance #hollywood #la #losangeles…,5,3.0
6300,The greatest of these is #love ️!#peace #patience #kindness #faithfulness #joy @ Lighthouse at…,0,6.0
6301,"️Good Morning!!! Ready to kick my day with my Super Energy Smoothie. I blend #Turmeric roots,…",12,1.0
6302,Promises of GooD things to come #gohiking #getmoving #energycreatesenergy #worldfoodchamp…,6,4.0
6303,"Love a good pastel suit this time of year!! #suits #ootd @ Marina del Rey, California",3,2.0
6304,@user sp3eezy bombaydos carly_filtz #lol #2scoopsplease @user,2,2.0
6305,Calabasas flow | by Samuel Mcknight #Fashion #stylist #Calabasas #Photography #photographer…,18,5.0
6306,This cutie has my vote...what about yours?? /#wcw #bestoftheday #love #beautiful #follow…,5,5.0
6307,"#Repost @user with repostapp.It's as easy as 1,2,3 ・・・PLEASE ACT NOW!There is a…",15,1.0
6308,GOLDEN (STATE WARRI)OREOS #ArtintheEats #GoldenOreos #DubNation @ Oracle Arena,7,3.0
6309,#wcw @user I forget what I did to make this happen lol @ SLS Las Vegas Hotel & Casino,2,1.0
6310,Justin Bieber is a #savage violated Post Malone's arm for no reason #justinbieber…,2,2.0
6311,#Disneyland The fireworks and parade...absolutely AMAZING @ Disneyland,1,1.0
6312,And it's really hard to resist sometimes!! #locals #locale #loveyourself #loveit #junkfood…,2,5.0
6313,Wedding Party Wednesday!! figlewiczphotography #stemsbykateweddings #weddingwednesday…,10,2.0
6314,Cuando tu papá viene a visitarte Daddy's girl no matter how old I get. Thank you #MondrianLA…,1,1.0
6315,#felizmiercoles @ City of Highland Park,3,1.0
6316,My passion is #photography but my love is #myboy #TristanSamuel #misscheephotography #booknow…,8,5.0
6317,Post cards for design week #DWPDX Friday April 22nd 4-7 PM #dwpdx2016 just arrived. #XPLANE…,4,3.0
6318,Ladies You Know I Got Y'all #ITSATREATWHENBADDIESMEET YAHEMI @ Big…,9,1.0
6319,by @user ... planning another collab VERY soon #staytuned #photographer #canon #style…,10,4.0
6320,Look who I ran into at #torreypinesstatebeach #Sarah @ Torrey Pines Hiking Trails,9,2.0
6321,Good morning California ️#backyardselfie #iheartsocal @ Source Energy Therapy,0,2.0
6322,I have found my new favorite drink in the world Oyster shooters #johnnyfoleysirishhouse…,14,1.0
6323,Beautiful car from The Mummy ️ ️ ️ #geekingout #themummy #whitwrabbitclothing #erstwilder…,0,4.0
6324,Talented mofo did it again.@keithdixon0072 #premiumjunk…,4,1.0
6325,What makes it all worth it #passion #clientele #beautiful #hair #hairstylist #hairsalon…,5,6.0
6326,Sometimes it's just about having a bit of fun #sunnies #ootd #prada #sunglasses #selfie #me @user,14,6.0
6327,I ️ u @user thank you for making me #fabulous and is that our #fierce pose? Lol #KenPaves…,0,3.0
6328,#we KOBE #blackmamba24 the get down hasn't even begun…,13,2.0
6329,Here are three more reasons to live at Ducks Village! As if you needed anymore #bestofcampus…,19,1.0
6330,Only get him to myself for a little longer. Soaking it all in. ️ #lovehim #dreamboatPhoto…,0,2.0
6331,Batch 14 represent!!! #ICATeam #TeamCali #internship @ The Villas…,6,3.0
6332,"Discovering the joy of ""cycling"" in San Francisco. by @user #sanfrancisco #sf…",10,2.0
6333,"It's so nice to be home after 6 months in Europe! I #Seattle @ Seattle, Washington",13,1.0
6334,Decompressed. #happy even tho I dont look it #sunlifeorganics #malibu #shopping…,5,4.0
6335,Look for our ad next time you are flipping through the #bellinghamalive magazine #hondacivic…,1,2.0
6336,One of the best hotel in Vegas.. Thanks.. ️ #bellagio…,0,1.0
6337,"Best part about not working - yoga in the afternoon! #NamaJay (at @user in Burbank, CA)",1,1.0
6338,Strawberry flowers outside of work #strawberry #flowers #nature #spring #gooutside…,5,5.0
6339,#Vegas #Vacation #Talent @ Las Vegas Strip,1,3.0
6340,These hydrangeas... ️#wildflower #sanclemente @ Wildflower Florist of San Clemente,0,2.0
6341,PARIS BERELC FOR CAPTAIN AMERICA CIVIL WAR PREMIERE @user #hair @user,1,1.0
6342,"Don't listen to what they say, go see it for yourself ! ️ #bucketlist @ Hoover Dam",0,1.0
6343,Yes! @user it is -for our Chris!So happy and proud! ️#ucberkeley #university…,0,2.0
6344,On yes @user I'm loving this #giveaway for the #3dprinted custom #DB castle shaped Enail i…,3,3.0
6345,"Say hi to my newly found friend, Kumquat Filonious the Giant. #newt #hiking #nature #bayarea…",3,4.0
6346,Brand new ️ make up sponge series by #OFFABeauty #offabrush #offa #cosmetics #cosmetictools…,0,5.0
6347,Spent the day shooting a dope piece for stancesocks w/ the #SKEETV team ️ #TheUncommonThread |…,0,2.0
6348,Bridal accessories #soeventful #bridalaccessories #bride #louisvuitton #clutch #wedding…,1,6.0
6349,Stumbled across Peter Shrine's Sculpture Today In Elysian Park. : 3 of 3 #iphone6splus…,10,1.0
6350,Stumbled across Peter Shrine's Sculpture Today In Elysian Park. : 1 of 3 #iphone6splus…,10,1.0
6351,2 years at @user and they knew it THANKS GUYS! #speechless @ Millennium Tower,1,1.0
6352,"kevinscotttseng is talented ・・・Lombard's windy portion, shot at night. #sf #lombardstreet…",10,2.0
6353,Everything old is new again. || #35mm || : #CanonAV1 @ Huntridge Circle Park,10,2.0
6354,Getting huuuge #khloekardashian vibes from this balayage by brandynolanhair #salonsessions @user,7,2.0
6355,Let's #WayBackWednesday ourselves back to when I used to be able to play TWO keyboards ..and…,2,1.0
6356,@user is killing it at his first #MyFirstJobSD workshop! I ️ our growing…,0,1.0
6357,"Mob #sports @ Washington High School (Fremont, California)",4,1.0
6358,#sourpower and #chocolatebark ?! Mmm I think so @ Dandelion Chocolate,1,2.0
6359,Power. Ball. // #GetLucky @user @ LACMA Los Angeles County Museum of Art,10,1.0
6360,We take Awards Season very seriously at the office. #popsugarlife #GiveLeoAnOscar @ *Popsugar,7,2.0
6361,Awesome shoot with photographer_freddy_fox Can't wait to the see pictures! #bts #photoshoot…,10,2.0
6362,With a view like this I'm a happy camper. I feel blessed #awesomenesss #beautifulsky…,5,2.0
6363,"1.13.16 | When the #MiamiHeat play in #LA, you know we have to represent. #ClippersVsHeat…",4,3.0
6364,If you believe in it...it will happen #happening #dreams #goals #entrepreneur…,7,4.0
6365,How did I get so lucky #wcw @ Fort Mason Center for Arts & Culture,9,1.0
6366,Repping some sumo deadlifts S/o to shea_fitness the king of #deadlifts #progress #crossfit…,6,3.0
6367,#aboutlastnight #mcimagemakers awards hosted by @user at #chateaumarmont wireimage_ent…,18,3.0
6368,Building these glutes 1 leg day….and one #HVOL pump at a time! If you're looking to…,19,1.0
6369,Operation Tap - The Future - Brittney @user /// @user ///#MEEKS…,10,1.0
6370,Operation Tap - The Future - Cristal @user /// @user ///#MEEKS #operationtap…,10,2.0
6371,Step through #Fear Create Life You Desire ️#NoFear #Create #Manifest #Desire #Drive…,0,6.0
6372,Leveling-up the wrist-game. #men #MensFashion #vodrich #wristgame #wristporn#model…,18,6.0
6373,I just love him! #justkeepswimming #mamaandthefish…,8,2.0
6374,Wife bitches #SydAndYashaInAmerica2015 @user ️ ️ ️ #tbt @ Universal Studios Hollywood,0,2.0
6375,Sisterly love. ️ #powwow #love #life #dinner #La #family @ Eight Korean BBQ_Los Angeles,0,6.0
6376,Always full of smiles and sunshine #DaddysGirl #LailaRose #Beautiful #ThePride #KCCO #Love…,1,6.0
6377,Coffee ️#coffee #cafe #instacoffee #TagsForLikes.com #cafelife #caffeine #hot #mug #drink…,0,9.0
6378,Once you become fearless life becomes limitless #bossbabe #makeithappen #havefaith #timetoshine…,3,4.0
6379,"1.13.16 Part II. I ️ this city so much, one of our best decisions of 2015 #sanfrancisco #sf…",0,2.0
6380,Okkkkk Guys!!!! Great job I see you!!! @user blocteachla !!! #Dome #likeasir…,4,2.0
6381,Worst behavior champagnepapi #part1 #dezsolivenchoreography @ Millennium Dance Complex,6,2.0
6382,"He found me in the perfect moment . #wanted @ Las Vegas, Nevada",8,1.0
6383,13/365 Catching up is always fun .#365project…,5,1.0
6384,Just because she will always be my true other half ️ #wcw @user,0,1.0
6385,Looking for that lottery ticket like... Repost tweet #OnMyWay #powerball #lottery @ Los…,2,3.0
6386,#Repost @user with repostapp.・・・Vibes are crazy! New friend of ours @user &…,4,1.0
6387,Cuate Bloody Mary from Tasty & Alder #PDX #wanderlust #photooftheday #picoftheday #igdaily…,1,5.0
6388,another killer show #MarianasTrench #heyyouguys #aceofspadessac @ Ace Of Spades,1,3.0
6389,Can't skip leg day #Anytimefitness #245 @ Anytime Fitness 7 Hills,16,2.0
6390,Best picture of the day ️ #frankenstein @ Universal Studios Los…,0,1.0
6391,"#currentmood #DJMarkDaSpot #MDS2K16 @ Los Angeles, California",2,3.0
6392,Quality time and good conversation with friends ️ #training4ERIC #somuchlove #lamppost…,0,3.0
6393,"Team #wifey in full effect, come see our golden nuggets @user amandastronegger…",2,1.0
